"image","xmin","ymin","xmax","ymax","label"
"Laabher_Bazar_07-08-2019_1126_0013.jpg",152.95233050847457,566.203821656051,276.65148305084745,673.4140127388536,"vim_bn"
"Laabher_Bazar_07-08-2019_1126_0011.jpg",633.3852459016393,1582.6242038216562,726.5655737704918,1666.0891719745225,"rin_bn"
"Laabher_Bazar_07-08-2019_1126_0011.jpg",610.8934426229508,1345.0700636942677,723.3524590163935,1431.7452229299365,"vim_bn"
"Laabher_Bazar_07-08-2019_1126_0011.jpg",594.827868852459,1499.15923566879,736.2049180327868,1566.5732484076434,"lux_bn"
"Laabher_Bazar_07-08-2019_1126_0014.jpg",119.30585106382978,602.1974522292994,246.56542553191488,715.9458598726115,"vim_bn"
"Laabher_Bazar_07-08-2019_1126_0015.jpg",55.29588607594937,384.18789808917194,185.625,484.41082802547766,"rin_bn"
"Laabher_Bazar_07-08-2019_1126_0015.jpg",68.6629746835443,651.4490445859873,205.67563291139243,738.3089171974523,"vim_bn"
"Laabher_Bazar_07-08-2019_1126_0019.jpg",69.95033244680852,458.1687898089172,260.7333111702128,586.71974522293,"vim_bn"
"Laabher_Bazar_07-08-2019_1126_0019.jpg",86.39714095744681,1031.7038216560509,326.52054521276597,1160.2547770700637,"rin_bn"
"Laabher_Bazar_07-08-2019_1126_0019.jpg",148.89501329787234,1170.1433121019109,365.9928856382979,1282.2133757961783,"lux_bn"
"Laabher_Bazar_07-08-2019_1126_0020.jpg",100.91376582278481,593.5222929936306,294.0023734177215,690.21974522293,"lux_bn"
"Laabher_Bazar_07-08-2019_1126_0020.jpg",97.58465189873418,803.5891719745223,333.9517405063291,933.6305732484077,"rin_bn"
"Laabher_Bazar_07-08-2019_1126_0018.jpg",100.1545430672269,355.1178343949045,249.75118172268907,452.8566878980892,"vim_bn"
"Laabher_Bazar_07-08-2019_1126_0018.jpg",109.91084558823529,671.140127388535,262.75958508403363,788.4267515923567,"rin_bn"
"Laabher_Bazar_07-08-2019_1126_0018.jpg",113.16294642857143,990.4203821656051,340.81000525210084,1101.1910828025477,"lux_bn"
"Laabher_Bazar_07-08-2019_1126_0021.jpg",97.9138671875,561.468152866242,245.4763671875,633.7038216560509,"rin_bn"
"Laabher_Bazar_07-08-2019_1126_0021.jpg",114.30970052083333,653.4044585987261,291.38470052083335,725.640127388535,"vim_bn"
"Laabher_Bazar_07-08-2019_1126_0021.jpg",97.9138671875,748.624203821656,281.5472005208333,827.4267515923566,"lux_bn"
"Laabher_Bazar_07-08-2019_1126_0022.jpg",131.64289419087137,722.8248407643313,249.2030601659751,837.2993630573249,"rin_bn"
"Laabher_Bazar_07-08-2019_1126_0022.jpg",147.9706950207469,856.9235668789809,281.85866182572613,955.0445859872611,"vim_bn"
"Laabher_Bazar_07-08-2019_1126_0025.jpg",114.54693983402488,456.63057324840764,207.26063278008297,532.7356687898089,"vim_bn"
"Laabher_Bazar_07-08-2019_1126_0025.jpg",137.7253630705394,873.5541401273886,237.06146265560164,949.6592356687898,"vim_bn"
"Laabher_Bazar_07-08-2019_1126_0025.jpg",114.54693983402488,774.2866242038217,217.1942427385892,850.391719745223,"lux_bn"
"Laabher_Bazar_07-08-2019_1126_0023.jpg",116.88148340248962,520.547770700637,205.38770746887965,589.2993630573249,"vim_bn"
"Laabher_Bazar_07-08-2019_1126_0023.jpg",129.99351659751036,612.2165605095541,225.05575726141078,661.3248407643312,"vim_bn"
"Laabher_Bazar_07-08-2019_1126_0023.jpg",100.4914419087137,383.04458598726114,225.0557572614108,441.97452229299364,"lux_bn"
"Laabher_Bazar_07-08-2019_1126_0024.jpg",45.29893617021276,386.78980891719743,118.69468085106382,450.1433121019108,"rin_bn"
"Laabher_Bazar_07-08-2019_1126_0024.jpg",48.63510638297872,523.5,122.03085106382979,596.8566878980891,"vim_bn"
"Laabher_Bazar_07-08-2019_1126_0024.jpg",48.63510638297872,623.531847133758,165.40106382978723,686.8853503184714,"lux_bn"
"Laabher_Bazar_07-08-2019_1128_0002.jpg",66.23063568376068,384.3710191082803,146.33319978632477,451.21815286624206,"rin_bn"
"Laabher_Bazar_07-08-2019_1128_0002.jpg",62.89302884615385,524.75,139.65798611111111,604.9665605095541,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0002.jpg",49.5426014957265,695.2101910828026,156.34602029914532,775.4267515923567,"lux_bn"
"Laabher_Bazar_07-08-2019_1126_0026.jpg",80.58122362869199,847.8980891719746,199.6698312236287,940.6369426751593,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0004.jpg",550.592578125,1293.047770700637,675.2009114583334,1371.8121019108282,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0005.jpg",590.2515560165975,1408.595541401274,728.2764522821577,1497.2484076433122,"rin_bn"
"Laabher_Bazar_07-08-2019_1128_0009.jpg",87.55907172995781,688.2547770700637,262.88396624472574,780.9044585987261,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0006.jpg",113.24494294605809,619.3662420382166,250.92129149377593,707.8471337579617,"lux_bn"
"Laabher_Bazar_07-08-2019_1128_0008.jpg",547.5434549356223,1513.7834394904457,672.3589055793991,1611.7738853503183,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0010.jpg",516.8319488396625,1349.96974522293,629.7349024261604,1432.8917197452229,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0010.jpg",593.2074762658228,1157.5907643312103,682.865704113924,1217.2945859872611,"rin_bn"
"Laabher_Bazar_07-08-2019_1128_0014.jpg",60.768292682926834,596.2420382165606,192.76829268292684,667.1464968152867,"rin_bn"
"Laabher_Bazar_07-08-2019_1128_0014.jpg",80.08536585365854,680.0382165605096,244.28048780487808,747.71974522293,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0014.jpg",67.20731707317074,763.8343949044587,195.9878048780488,850.8535031847134,"lux_bn"
"Laabher_Bazar_07-08-2019_1128_0011.jpg",573.984375,1552.8264331210191,727.4141270661157,1621.4777070063694,"lux_bn"
"Laabher_Bazar_07-08-2019_1128_0011.jpg",587.0422262396694,993.8089171974523,727.4141270661157,1059.1910828025477,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0013.jpg",71.0810505319149,558.7261146496816,251.9959441489362,654.0382165605096,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0013.jpg",87.52785904255319,1061.5796178343949,261.8640292553191,1225.9108280254777,"rin_bn"
"Laabher_Bazar_07-08-2019_1128_0012.jpg",115.51919087136929,1157.2643312101911,282.0627593360996,1255.3375796178345,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0012.jpg",69.80134854771784,434.79140127388536,252.67271784232366,519.7882165605096,"lux_bn"
"Laabher_Bazar_07-08-2019_1128_0012.jpg",76.33246887966804,552.4792993630574,233.07935684647305,634.2070063694268,"lux_bn"
"Laabher_Bazar_07-08-2019_1128_0012.jpg",63.27022821576763,732.2802547770701,223.28267634854774,810.7388535031848,"lux_bn"
"Laabher_Bazar_07-08-2019_1128_0012.jpg",86.12914937759336,823.8152866242038,197.1581950207469,915.3503184713376,"rin_bn"
"Laabher_Bazar_07-08-2019_1128_0015.jpg",207.44541139240505,963.640127388535,353.92642405063293,1093.6815286624203,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0015.jpg",160.8378164556962,1173.7070063694268,313.97705696202536,1280.407643312102,"rin_bn"
"Laabher_Bazar_07-08-2019_1128_0015.jpg",64.29351265822785,386.78980891719743,247.39477848101265,473.484076433121,"lux_bn"
"Laabher_Bazar_07-08-2019_1128_0016.jpg",79.6575630252101,396.22452229299364,232.73319327731093,482.79458598726114,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0016.jpg",89.64075630252101,842.3933121019109,285.9768907563025,922.3041401273886,"lux_bn"
"Laabher_Bazar_07-08-2019_1128_0017.jpg",85.27876569037657,767.2993630573249,260.9105648535565,849.9824840764331,"lux_bn"
"Laabher_Bazar_07-08-2019_1128_0018.jpg",123.90532309322035,881.0828025477707,247.1341366525424,960.8789808917197,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0018.jpg",120.57481461864407,405.63057324840764,267.1171875,485.4267515923567,"lux_bn"
"Laabher_Bazar_07-08-2019_1128_0019.jpg",554.9363132911392,1611.0031847133757,724.0755537974683,1707.3312101910828,"rin_bn"
"Laabher_Bazar_07-08-2019_1128_0020.jpg",63.4122748940678,840.2675159235669,206.80634269067798,916.9585987261146,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0020.jpg",93.42498675847459,1090.3471337579617,256.82752913135596,1187.0445859872611,"rin_bn"
"Laabher_Bazar_07-08-2019_1128_0020.jpg",66.74702065677967,510.16242038216564,293.50973252118644,606.859872611465,"lux_bn"
"Laabher_Bazar_07-08-2019_1128_0021.jpg",62.07954545454546,441.97452229299364,189.7159090909091,523.8216560509554,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0021.jpg",62.07954545454546,700.6114649681529,179.89772727272728,785.7324840764331,"rin_bn"
"Laabher_Bazar_07-08-2019_1128_0023.jpg",70.02530073221757,689.5668789808917,221.49810407949792,791.8471337579617,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0023.jpg",86.4897358786611,821.5414012738854,277.47718357740587,894.127388535032,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0001.jpg",99.10312499999999,478.4076433121019,270.703125,554.2929936305733,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0001.jpg",95.803125,1224.063694267516,257.50312499999995,1316.4458598726114,"rin_bn"
"Laabher_Bazar_07-08-2019_1128_0022.jpg",73.79874465811966,591.6003184713376,242.60216346153845,706.5398089171974,"rin_bn"
"Laabher_Bazar_07-08-2019_1128_0022.jpg",87.30301816239316,1078.4028662420383,303.3713942307692,1183.2006369426751,"vim_bn"
"Laabher_Bazar_07-08-2019_1128_0022.jpg",97.4312232905983,1257.5732484076434,262.85857371794873,1355.609872611465,"rin_bn"
"Laabher_Bazar_07-08-2019_1128_0022.jpg",77.17481303418803,412.4299363057325,262.85857371794873,493.5636942675159,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0002.jpg",108.51542721518987,479.5509554140127,259.27492088607596,566.7420382165604,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0003.jpg",72.23669938016529,374.48248407643314,199.38959194214877,478.68630573248413,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0003.jpg",72.23669938016529,491.7117834394905,231.99289772727275,556.8391719745223,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0005.jpg",62.96338519313304,483.87738853503186,289.8432135193133,578.6226114649681,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0005.jpg",59.577119098712444,741.0429936305733,266.1393508583691,835.7882165605096,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0005.jpg",73.12218347639485,416.20222929936307,239.0492221030043,480.4936305732484,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0004.jpg",109.08858637339056,412.81847133757964,234.06283530042919,521.0987261146497,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0004.jpg",129.3546807939914,741.0429936305733,355.6594018240343,829.0207006369427,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0004.jpg",125.97699839055794,666.6003184713376,267.83965933476395,737.6592356687898,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0006.jpg",186.796875,352.2850318471338,300.6540178571429,429.45222929936307,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0006.jpg",193.49435399159665,429.45222929936307,317.39771533613447,483.13375796178343,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0006.jpg",163.35569852941177,681.0843949044586,320.7464548319328,761.6066878980891,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0006.jpg",170.05317752100842,486.4888535031847,324.0951943277311,553.5907643312102,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0007.jpg",65.29782608695652,701.3184713375796,276.6369565217391,783.0254777070063,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0007.jpg",61.88913043478261,834.092356687898,181.19347826086957,915.7993630573247,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0007.jpg",41.43695652173913,428.96178343949043,198.2369565217391,503.85987261146494,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0008.jpg",532.3087284482758,1631.0828025477708,636.6664870689655,1725.2484076433122,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0008.jpg",498.64493534482756,1510.0127388535032,613.1018318965516,1631.0828025477706,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0008.jpg",502.0113146551724,1234.2420382165606,717.4595905172414,1392.3057324840765,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0008.jpg",512.1104525862069,1113.171974522293,673.6966594827586,1214.063694267516,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0008.jpg",518.8432112068965,1005.5541401273886,670.3302801724137,1082.9044585987263,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0010.jpg",589.168978987069,1541.7388535031846,706.9922548491379,1635.9936305732483,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0010.jpg",565.6043238146551,1659.5573248407643,727.1905307112069,1720.1496815286623,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0009.jpg",616.5309829059829,1571.2993630573249,750.5480769230769,1641.656050955414,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0009.jpg",616.5309829059829,1413.8343949044586,750.5480769230769,1500.9426751592357,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0009.jpg",583.0267094017095,1236.2675159235669,743.8472222222223,1333.4267515923566,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0009.jpg",619.8814102564103,1648.3566878980891,733.7959401709402,1695.2611464968152,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0009.jpg",593.0779914529915,1507.6433121019109,753.8985042735043,1557.8980891719746,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0009.jpg",619.8814102564103,1346.8280254777071,753.8985042735043,1397.0828025477708,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0013.jpg",63.27876877682404,633.751592356688,208.5191121244635,744.9952229299364,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0013.jpg",70.03413358369099,842.7547770700637,249.05130096566523,927.0302547770701,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0013.jpg",59.90108637339056,407.89331210191085,242.2959361587983,485.4267515923567,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0014.jpg",114.85804521276596,369.06050955414014,235.41974734042554,442.87261146496814,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0014.jpg",141.64953457446808,442.87261146496814,278.9559175531915,509.97452229299364,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0014.jpg",44.53038563829787,671.0191082802548,191.88357712765958,758.251592356688,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0014.jpg",131.60272606382978,533.4601910828026,242.11761968085105,590.4968152866243,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0014.jpg",148.3474069148936,600.562101910828,278.9559175531915,667.6640127388534,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0016.jpg",176.3076621338912,482.40445859872614,338.0691684100418,594.7452229299363,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0016.jpg",60.76372907949791,677.3487261146497,225.82649058577402,789.6894904458599,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0016.jpg",139.99385460251045,386.58439490445863,347.9729341004184,475.79617834394907,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0012.jpg",228.62755926724137,398.343949044586,333.11893857758616,472.61146496815286,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0012.jpg",211.7741109913793,472.61146496815286,346.6016971982758,536.7515923566879,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0012.jpg",167.95514547413794,546.8789808917197,316.2654903017241,627.8980891719746,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0015.jpg",59.121822033898304,768.7738853503184,261.76588983050846,875.2707006369426,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0015.jpg",55.79978813559322,885.2547770700636,172.07097457627117,998.4076433121018,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0015.jpg",59.121822033898304,392.7070063694267,221.90148305084745,479.23566878980887,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0015.jpg",39.1896186440678,1098.248407643312,182.03707627118644,1214.7292993630572,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0018.jpg",530.7132352941176,1408.71974522293,649.3014705882352,1474.547770700637,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0017.jpg",96.9460580912863,348.38216560509557,267.83402489626553,433.83439490445863,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0017.jpg",100.23236514522821,959.6942675159236,277.69294605809125,1068.1528662420383,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0017.jpg",90.37344398340248,1074.7261146496817,274.4066390041494,1147.0318471337582,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0019.jpg",61.77056962025316,651.7595541401274,228.85917721518987,748.687898089172,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0021.jpg",55.46382978723404,383.2722929936306,202.25531914893617,449.9283439490446,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0021.jpg",52.12765957446808,483.25636942675163,165.55744680851063,543.2468152866243,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0021.jpg",58.8,563.2436305732484,188.9106382978723,636.5652866242038,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0022.jpg",547.1154255319149,1507.3089171974523,653.4643617021277,1593.6305732484077,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0022.jpg",497.26436170212764,1181.9426751592357,646.8175531914893,1274.9044585987263,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0023.jpg",533.415625,1314.7436305732485,657.865625,1399.9888535031848,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0023.jpg",562.890625,1209.8264331210191,654.590625,1311.4649681528663,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0025.jpg",51.42736663179916,389.3248407643312,137.26000261506277,448.71337579617835,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0025.jpg",48.12611140167364,778.6496815286624,157.0675339958159,851.2356687898089,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0025.jpg",48.12611140167364,518,147.16376830543933,580.687898089172,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0026.jpg",616.3234832635983,1619.3694267515923,731.4280857740586,1688.4888535031846,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0026.jpg",609.7460774058577,1333.0175159235669,734.7167887029289,1415.3025477707006,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0026.jpg",609.7460774058577,1257.315286624204,738.0054916317991,1316.5605095541403,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0024.jpg",54.30617088607595,963.640127388535,240.73655063291142,1073.6751592356688,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0024.jpg",54.30617088607595,600.1910828025477,200.7871835443038,673.5477707006369,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0028.jpg",135.57552083333331,1005.7070063694268,263.9505208333333,1094.4458598726114,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0027.jpg",85.890625,380.69426751592357,207.46205357142856,479.1496815286624,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0027.jpg",128.60491071428572,869.68949044586,269.890625,961.5812101910828,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0027.jpg",69.46205357142857,505.40445859872614,200.890625,587.4506369426751,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0029.jpg",141.19791666666669,377.14649681528664,297.86458333333337,457.24840764331213,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0029.jpg",131.19791666666669,524,314.53125,627.4649681528663,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0029.jpg",154.53125,730.9299363057326,274.53125,814.3694267515924,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0030.jpg",73.12962962962962,577.2229299363057,193.7222222222222,691.3630573248407,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0031.jpg",65.68580729166666,396.71815286624206,249.319140625,478.6847133757962,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0031.jpg",72.244140625,636.0605095541401,275.55247395833334,721.3057324840764,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0031.jpg",68.96497395833333,524.5859872611466,249.31914062500002,596.7165605095543,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0032.jpg",561.3279288702929,1406.3566878980891,700.5078451882846,1479.328025477707,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0033.jpg",109.03518907563026,586.8535031847134,252.1276260504202,663.5445859872611,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0033.jpg",148.96796218487395,913.624203821656,285.40493697478996,1036.9968152866243,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0035.jpg",556.887592299578,1548.2388535031846,699.676621835443,1637.7515923566878,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0035.jpg",610.0183939873418,1296.2770700636943,722.9213475738397,1365.8980891719746,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0034.jpg",121.1610878661088,463.69426751592357,247.08577405857744,582.9299363057326,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0034.jpg",134.41631799163181,1139.3630573248408,243.77196652719667,1225.4777070063694,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0034.jpg",121.1610878661088,380.89171974522293,247.08577405857744,440.5095541401274,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0040.jpg",96.96186440677967,454.41242038216564,206.58898305084745,520.75,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0041.jpg",560.243670886076,1563.312101910828,732.2605485232068,1639.4904458598726,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0041.jpg",550.3196202531645,1066.4968152866243,728.9525316455696,1195.6687898089172,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0039.jpg",116.06435706967213,451.656050955414,303.13812756147536,535.5350318471337,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0039.jpg",103.16271772540983,619.4140127388534,283.785668545082,703.2929936305732,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0039.jpg",138.64222592213113,712.9713375796179,245.08075051229508,796.8503184713376,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0039.jpg",135.41681608606558,390.35987261146494,270.88402920081967,448.42993630573244,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0039.jpg",145.0930455942623,316.1592356687898,293.4618980532787,380.68152866242036,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0037.jpg",649.985505319149,1536.421974522293,729.849335106383,1616.40923566879,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0037.jpg",630.0195478723405,1449.7691082802548,719.8663563829788,1529.7563694267517,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0038.jpg",576.5995762711864,1550.1146496815286,683.718220338983,1630.2929936305732,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0038.jpg",596.6843220338983,1463.2547770700637,687.0656779661017,1543.4331210191083,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0038.jpg",569.9046610169491,1636.9745222929935,673.6758474576271,1690.4267515923566,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0044.jpg",559.4299841772151,1351.9140127388534,695.5776635021097,1454.8853503184712,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0044.jpg",529.5439082278481,1551.2133757961783,659.0502373417721,1617.6464968152866,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0045.jpg",639.9839743589744,1584.7006369426751,720.3942307692307,1651.7070063694268,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0045.jpg",636.633547008547,1507.6433121019109,720.3942307692307,1574.6496815286625,"vim_bn"
"Laabher_Bazar_07-08-2019_1132_0045.jpg",646.6848290598291,1658.407643312102,733.7959401709402,1708.6624203821657,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0046.jpg",547.8086747925311,1626.2165605095543,724.5970565352696,1704.9044585987263,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0043.jpg",54.560106382978724,415.4394904458599,171.62393617021277,499.1974522292994,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0043.jpg",57.90478723404256,572.9044585987261,181.65797872340426,626.5095541401274,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0042.jpg",96.20863970588236,537.8503184713376,205.7464548319328,614.2117834394904,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0047.jpg",102.16517857142857,485.9490445859873,233.59375,591.0191082802548,"rin_bn"
"Laabher_Bazar_07-08-2019_1132_0047.jpg",98.87946428571428,814.2929936305733,236.87946428571428,899.6624203821657,"vim_bn"
"Laabher_Bazar_07-08-2019_1134_0001.jpg",527.1688023012553,1242.0589171974523,652.1395135983264,1331.0127388535032,"vim_bn"
"Laabher_Bazar_07-08-2019_1134_0001.jpg",560.0558315899582,1489.1528662420383,708.0474633891214,1568.2229299363057,"lux_bn"
"Laabher_Bazar_07-08-2019_1132_0048.jpg",105.21053685897436,629.4872611464967,219.8515625,720.3757961783439,"rin_bn"
